timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574706691587,17,HTTP Request,200,OK,Thread Group 1-227,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,1
1574706691624,12,HTTP Request,200,OK,Thread Group 1-228,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706691662,13,HTTP Request,200,OK,Thread Group 1-229,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706691699,12,HTTP Request,200,OK,Thread Group 1-230,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,1
1574706691736,36,HTTP Request,200,OK,Thread Group 1-231,text,true,,26121,115,2,2,http://192.168.16.69/,28,0,1
1574706691773,15,HTTP Request,200,OK,Thread Group 1-232,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,0
1574706691809,14,HTTP Request,200,OK,Thread Group 1-233,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706691847,12,HTTP Request,200,OK,Thread Group 1-234,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706691883,13,HTTP Request,200,OK,Thread Group 1-235,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706691921,13,HTTP Request,200,OK,Thread Group 1-236,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706691957,13,HTTP Request,200,OK,Thread Group 1-237,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706691994,13,HTTP Request,200,OK,Thread Group 1-238,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706692031,13,HTTP Request,200,OK,Thread Group 1-239,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706692069,44,HTTP Request,200,OK,Thread Group 1-240,text,true,,26121,115,2,2,http://192.168.16.69/,28,0,1
1574706692105,19,HTTP Request,200,OK,Thread Group 1-241,text,true,,26121,115,1,1,http://192.168.16.69/,14,0,1
1574706692142,22,HTTP Request,200,OK,Thread Group 1-242,text,true,,26121,115,1,1,http://192.168.16.69/,14,0,1
1574706692181,19,HTTP Request,200,OK,Thread Group 1-243,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,0
1574706692217,32,HTTP Request,200,OK,Thread Group 1-244,text,true,,26121,115,1,1,http://192.168.16.69/,25,0,1
1574706692253,14,HTTP Request,200,OK,Thread Group 1-245,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706692290,13,HTTP Request,200,OK,Thread Group 1-246,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706692328,32,HTTP Request,200,OK,Thread Group 1-247,text,true,,26121,115,1,1,http://192.168.16.69/,23,0,1
1574706692364,13,HTTP Request,200,OK,Thread Group 1-248,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706692401,12,HTTP Request,200,OK,Thread Group 1-249,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706692438,13,HTTP Request,200,OK,Thread Group 1-250,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706692475,17,HTTP Request,200,OK,Thread Group 1-251,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706692512,15,HTTP Request,200,OK,Thread Group 1-252,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706692549,13,HTTP Request,200,OK,Thread Group 1-253,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706692586,14,HTTP Request,200,OK,Thread Group 1-254,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706692623,15,HTTP Request,200,OK,Thread Group 1-255,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706692661,13,HTTP Request,200,OK,Thread Group 1-256,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706692697,14,HTTP Request,200,OK,Thread Group 1-257,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706692734,13,HTTP Request,200,OK,Thread Group 1-258,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706692772,13,HTTP Request,200,OK,Thread Group 1-259,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706692808,22,HTTP Request,200,OK,Thread Group 1-260,text,true,,26121,115,1,1,http://192.168.16.69/,14,0,1
1574706692845,14,HTTP Request,200,OK,Thread Group 1-261,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706692883,37,HTTP Request,200,OK,Thread Group 1-262,text,true,,26121,115,2,2,http://192.168.16.69/,29,0,1
1574706692919,17,HTTP Request,200,OK,Thread Group 1-263,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706692956,13,HTTP Request,200,OK,Thread Group 1-264,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706692993,13,HTTP Request,200,OK,Thread Group 1-265,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706693030,44,HTTP Request,200,OK,Thread Group 1-266,text,true,,26121,115,2,2,http://192.168.16.69/,28,0,2
1574706693067,16,HTTP Request,200,OK,Thread Group 1-267,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706693104,13,HTTP Request,200,OK,Thread Group 1-268,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706693143,35,HTTP Request,200,OK,Thread Group 1-269,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,1
