timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574706534610,18,HTTP Request,200,OK,Thread Group 1-205,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706534648,19,HTTP Request,200,OK,Thread Group 1-206,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706534685,28,HTTP Request,200,OK,Thread Group 1-207,text,true,,26121,115,1,1,http://192.168.16.70/,18,0,3
1574706534721,26,HTTP Request,200,OK,Thread Group 1-208,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,1
1574706534758,27,HTTP Request,200,OK,Thread Group 1-209,text,true,,26121,115,1,1,http://192.168.16.70/,15,0,1
1574706534795,26,HTTP Request,200,OK,Thread Group 1-210,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,1
1574706534833,25,HTTP Request,200,OK,Thread Group 1-211,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,0
1574706534869,23,HTTP Request,200,OK,Thread Group 1-212,text,true,,26121,115,1,1,http://192.168.16.70/,15,0,0
1574706534906,22,HTTP Request,200,OK,Thread Group 1-213,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,1
1574706534946,20,HTTP Request,200,OK,Thread Group 1-214,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706534987,19,HTTP Request,200,OK,Thread Group 1-215,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706535023,22,HTTP Request,200,OK,Thread Group 1-216,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706535057,18,HTTP Request,200,OK,Thread Group 1-217,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706535092,20,HTTP Request,200,OK,Thread Group 1-218,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706535129,18,HTTP Request,200,OK,Thread Group 1-219,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706535165,19,HTTP Request,200,OK,Thread Group 1-220,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,1
1574706535204,19,HTTP Request,200,OK,Thread Group 1-221,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706535240,19,HTTP Request,200,OK,Thread Group 1-222,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
